"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0mAswKg3RCbmXAV4KYTUxM","Aisay Kaisay","spotify:artist:6gIqKYKRmltKfkTnxhMv8V, spotify:artist:0GlE0oxdKhuakcFHkeZ7fR","Hasan Raheem, Abdullah Kasumbi","spotify:album:20BGLvUZVB6WuQijorqoDb","Aisay Kaisay","spotify:artist:6gIqKYKRmltKfkTnxhMv8V, spotify:artist:0GlE0oxdKhuakcFHkeZ7fR","Hasan Raheem, Abdullah Kasumbi","2020-01-11","https://i.scdn.co/image/ab67616d0000b273ab5ce20a597c2e5b60347782","1","1","198857","https://p.scdn.co/mp3-preview/725f6d013969324ec7eeae32ca3b1adde8416413?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","QZFYY2036611","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-18T08:21:49Z"
"spotify:track:57bgtoPSgt236HzfBOd8kj","Thunderstruck","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","spotify:album:4vu7F6h90Br1ZtYYaqfITy","The Razors Edge","spotify:artist:711MCceyCBcFnzjGY4Q7Un","AC/DC","1990-09-24","https://i.scdn.co/image/ab67616d0000b2738399047ff71200928f5b6508","1","1","292880","https://p.scdn.co/mp3-preview/788a028fa3a33141c817b1064e3159006edeaa8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","AUAP09000014","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-19T09:44:03Z"
"spotify:track:6U8VHaQxzECez4TSt0nmiP","Everglow - Live from Spotify London","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","spotify:album:573eP6oKtAJDqnpco7Fn9c","Live from Spotify London","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","2016-12-16","https://i.scdn.co/image/ab67616d0000b273df92aae8613a060788c222e6","1","1","255853","https://p.scdn.co/mp3-preview/7cedd2c314e0a5ba88a008c13c9ef844cef45215?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBAYE1601836","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-20T09:15:56Z"
"spotify:track:0ZlVUhjO8c0bOx1D2Btznf","Arabesque","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","spotify:album:2FeyIYDDAQqcOJKOKhvHdr","Everyday Life","spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","Coldplay","2019-11-22","https://i.scdn.co/image/ab67616d0000b273733913465adb99353020b805","1","7","340280","https://p.scdn.co/mp3-preview/47461b2f63e641edad65e0028abc3409b08e07aa?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","GBAYE1901065","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-20T10:20:32Z"
"spotify:track:3GrTI5vAoDD3VE24VTBJAc","Yun Hi Chala Chal","spotify:artist:70B80Lwx2sxti0M1Ng9e8K, spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu, spotify:artist:4oVMLzAqW6qhRpZWt8fNw4","Udit Narayan, Hariharan, Kailash Kher","spotify:album:72oHSx1OrxR0gig6JcVAEW","Swades","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2004-09-24","https://i.scdn.co/image/ab67616d0000b273e63c0ab993ae23b9efa3fe27","1","3","446986","https://p.scdn.co/mp3-preview/543a3d78ce8ef7488eb565ba17daac1939f82043?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","INS180461166","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-22T21:06:08Z"
"spotify:track:4ivpKWMMxBLTTpM2Q81VbJ","Here Comes The Sun","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:7mCxkaPLj0IGKmbBuLDYah","Stop Stealing The Covers!","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2020-11-13","https://i.scdn.co/image/ab67616d0000b27330dd807174572291941aea5a","1","1","136960","https://p.scdn.co/mp3-preview/484cc4dc7b96c267c9c348af18770fe161117e08?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","GBVHN2000010","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:14:39Z"
"spotify:track:4YV0dYmHFCMrnWNG47IJVd","I'll Be There for You","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:7mCxkaPLj0IGKmbBuLDYah","Stop Stealing The Covers!","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2020-11-13","https://i.scdn.co/image/ab67616d0000b27330dd807174572291941aea5a","1","2","200066","https://p.scdn.co/mp3-preview/b2ebb9cee66bae86b408c6ba34fea9b875cecb7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GBVHN2000011","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:14:43Z"
"spotify:track:18V1UiYRvWYwn01CRDbbuR","Home","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:7mCxkaPLj0IGKmbBuLDYah","Stop Stealing The Covers!","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2020-11-13","https://i.scdn.co/image/ab67616d0000b27330dd807174572291941aea5a","1","4","197360","https://p.scdn.co/mp3-preview/c3c760dde409a4e7e088b55a5ed3f9ac23d3869a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","GBVHN2000009","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:15:14Z"
"spotify:track:7c1svlMT29OriIDKxhNBXP","Bootylicious","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:7mCxkaPLj0IGKmbBuLDYah","Stop Stealing The Covers!","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2020-11-13","https://i.scdn.co/image/ab67616d0000b27330dd807174572291941aea5a","1","7","154373","https://p.scdn.co/mp3-preview/ea4e84304be4d24e3d6966fbc7f8ad097ec4f0aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","GBVHN2000015","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:16:19Z"
"spotify:track:2ZiW5TlmTuamrxzXLB2psv","Can't Help Falling in Love","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:7mCxkaPLj0IGKmbBuLDYah","Stop Stealing The Covers!","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2020-11-13","https://i.scdn.co/image/ab67616d0000b27330dd807174572291941aea5a","1","8","182973","https://p.scdn.co/mp3-preview/4221b645fa72195ee7c0cdcf9046c76f5b11f6b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GBVHN2000016","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:16:46Z"
"spotify:track:2WOjLF83vqjit2Zh4B69V3","Don't Think Twice, It's All Right","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","spotify:album:0o1uFxZ1VTviqvNaYkTJek","The Freewheelin' Bob Dylan","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","1963-05-27","https://i.scdn.co/image/ab67616d0000b2737d214af8499aa95ad220f573","1","7","217400","https://p.scdn.co/mp3-preview/ac17a1b5c01b99a332127266abe1ff6defc06129?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USSM19922903","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:17:18Z"
"spotify:track:0j3p1p06deJ7f9xmJ9yG22","Back In The U.S.S.R. - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1klALx0u4AavZNEvC4LrTL","The Beatles (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1968-11-22","https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2","1","1","163453","https://p.scdn.co/mp3-preview/15a3c930f909363c442c0ac58caff9fc59258e0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBAYE0601644","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:18:36Z"
"spotify:track:5NQYyej46WQkgCbnzGD21W","Dear Prudence - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1klALx0u4AavZNEvC4LrTL","The Beatles (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1968-11-22","https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2","1","2","235773","https://p.scdn.co/mp3-preview/1a27f72131061c54ae50805ec6ba2681d795b479?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBAYE0601645","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:18:52Z"
"spotify:track:2jAojvUaPoHPFSPpF0UNRo","Glass Onion - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1klALx0u4AavZNEvC4LrTL","The Beatles (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1968-11-22","https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2","1","3","137840","https://p.scdn.co/mp3-preview/ebb3d8360c09e82fbe8e14bf92394c498a231164?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBAYE0601646","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:19:06Z"
"spotify:track:5Z3Rd1fMcaty8g5Pn7yhBQ","The Continuing Story Of Bungalow Bill - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1klALx0u4AavZNEvC4LrTL","The Beatles (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1968-11-22","https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2","1","6","194160","https://p.scdn.co/mp3-preview/ae185e803736b3165a06c9929e686ee7b9e8e5a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","GBAYE0601649","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:19:40Z"
"spotify:track:71LsKf3xISiOlY1mj7FFPP","Happiness Is A Warm Gun - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1klALx0u4AavZNEvC4LrTL","The Beatles (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1968-11-22","https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2","1","8","164546","https://p.scdn.co/mp3-preview/a5a0272fb2e1e11fffa231472f62b1211a466123?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBAYE0601651","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:20:09Z"
"spotify:track:1swmf4hFMJYRNA8Rq9PVaW","Martha My Dear - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1klALx0u4AavZNEvC4LrTL","The Beatles (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1968-11-22","https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2","1","9","148573","https://p.scdn.co/mp3-preview/38d7d96b41005167f40b22d94e157fa52923f57b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBAYE0601652","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:20:19Z"
"spotify:track:3Z25k4ZF6QENy2d9YatsM5","I Want You (She's So Heavy) - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:0ETFjACtuP2ADo6LFhL6HN","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25","1","6","467320","https://p.scdn.co/mp3-preview/afba30a44f9d0fe7a99dd83a92c50c70efb63a5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBAYE0601695","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:22:00Z"
"spotify:track:5aHHf6jrqDRb1fcBmue2kn","The End - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:0ETFjACtuP2ADo6LFhL6HN","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25","1","16","141613","https://p.scdn.co/mp3-preview/b29b8009e97e66b6a144a0b3b89ed1b368b4979f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","GBAYE0601705","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:22:06Z"
"spotify:track:6UCFZ9ZOFRxK8oak7MdPZu","Her Majesty - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:0ETFjACtuP2ADo6LFhL6HN","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25","1","17","25986","https://p.scdn.co/mp3-preview/3c0ae6f4ed71e080d6c35744070b5e4076722c07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","GBAYE0601706","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:22:15Z"
"spotify:track:0EK8Rf1EmWEt8qPBHLlQEa","I Want You In My Dreams","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:2sWDVC3k9G5p9eJrKK9pkW","I Want You In My Dreams","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2021-04-30","https://i.scdn.co/image/ab67616d0000b273fa008466e6d5b498b00810f6","1","1","122861","https://p.scdn.co/mp3-preview/ff419be9a26636c0f9c8bf974abd5a2fdb8e232a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","US5ED2101001","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:23:02Z"
"spotify:track:0FYCSGWbKNx9NXF563slpT","Quiet Zone","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:0MACfsfMz1stkHO14OeElq","Quiet Zone","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2021-12-17","https://i.scdn.co/image/ab67616d0000b27370456f6dc89b5c0b88bfe7dc","1","1","126206","https://p.scdn.co/mp3-preview/594336b128e3ec9ec25c55543fee42032a4dd3cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","GBFFM1479162","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:23:15Z"
"spotify:track:6wf1JyR4jpGg767r34cO0w","It's Ok (Duet Version)","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","spotify:album:1KiNhc1DRnZ3c3xepLfJvl","It's Ok (Duet Version)","spotify:artist:15K8w0bfYieOr55vhSMgJN","Edith Whiskers","2023-06-09","https://i.scdn.co/image/ab67616d0000b2731cc0aa2762a5d4d0fd1680bb","1","1","156954","https://p.scdn.co/mp3-preview/c84ee62a920b49f3ee1468efa9c8a3b006012768?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GBVHN2300006","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T09:23:21Z"
"spotify:track:0MsINbJhkbproYQTO0Q58m","Top Of The Stairs","spotify:artist:55Pp4Ns5VfTSFsBraW7MQy","Skee-Lo","spotify:album:74QhQQa0lhpkOSrz9HXWyE","I Wish","spotify:artist:55Pp4Ns5VfTSFsBraW7MQy","Skee-Lo","1995-08-08","https://i.scdn.co/image/ab67616d0000b2735e2bca5e5a3f48064f2300be","1","4","271773","https://p.scdn.co/mp3-preview/3a08894cb853c6786232bad19a1308f0491c7fbf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","NLML61100035","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T15:50:29Z"
"spotify:track:0QMHVTnrFTQJoaqmkdsKhT","I Wish - Radio Edit","spotify:artist:55Pp4Ns5VfTSFsBraW7MQy","Skee-Lo","spotify:album:74QhQQa0lhpkOSrz9HXWyE","I Wish","spotify:artist:55Pp4Ns5VfTSFsBraW7MQy","Skee-Lo","1995-08-08","https://i.scdn.co/image/ab67616d0000b2735e2bca5e5a3f48064f2300be","1","2","252306","https://p.scdn.co/mp3-preview/0cdcf0c69ecb3adbed1e31f6274bc298d5f8a924?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","NLML61100033","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T15:50:38Z"
"spotify:track:6qspW4YKycviDFjHBOaqUY","Waterfalls","spotify:artist:0TImkz4nPqjegtVSMZnMRq","TLC","spotify:album:5eg56dCpFn32neJak2vk0f","Crazysexycool","spotify:artist:0TImkz4nPqjegtVSMZnMRq","TLC","1994-11-15","https://i.scdn.co/image/ab67616d0000b273a6125b1964a555892c49ea53","1","8","279506","https://p.scdn.co/mp3-preview/7fae23d7bb19a77d6c5552f385cc6f80534dfae7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USLF29400133","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T16:19:11Z"
"spotify:track:3jdh7YQBCxykbhL7z0Ehu5","Runnin' (Dying To Live)","spotify:artist:1ZwdS5xdxEREPySFridCfh, spotify:artist:5me0Irg2ANcsgc93uaYrpb","2Pac, The Notorious B.I.G.","spotify:album:3MJVucN9nO8WHaLo3KHuWO","Resurrection (Music From And Inspired By The Motion Picture)","spotify:artist:1ZwdS5xdxEREPySFridCfh","2Pac","2003-11-11","https://i.scdn.co/image/ab67616d0000b273afe3412dd6b40dc661fe3820","1","6","230786","https://p.scdn.co/mp3-preview/7a2c4a83ab2d41fa0fb9b0c88c391b50030322da?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USIR10312319","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:20:24Z"
"spotify:track:75IN3CtuZwTHTnZvYM4qnJ","My Name Is","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","spotify:album:0vE6mttRTBXRe9rKghyr1l","The Slim Shady LP","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Eminem","1999-02-23","https://i.scdn.co/image/ab67616d0000b2739bef45ee387f274ea3198c55","1","2","268400","https://p.scdn.co/mp3-preview/f0c37f64c44c619f3c9325a20defb30eb89009ae?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USIR19902059","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:22:09Z"
"spotify:track:6sT9MWlJManry3EQwf4V80","Push It","spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ","Salt-N-Pepa","spotify:album:5QFYPgLGw6DYz8S3TrLM2d","Hot, Cool & Vicious","spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ","Salt-N-Pepa","1986-12-08","https://i.scdn.co/image/ab67616d0000b273a90317b8d96c0b3f5e9c5e3d","1","1","272133","https://p.scdn.co/mp3-preview/f56d6242c6fa9a995407dae416afd1585d8b5193?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USIR20180482","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:35:01Z"
"spotify:track:4uIKHABS2ixy0AW0Y31rj4","Regulate","spotify:artist:2B4ZHz4QDWJTXPFPgO5peE, spotify:artist:1Oa0bMld0A3u5OTYfMzp5h","Warren G, Nate Dogg","spotify:album:6SaKWgfQSk31X0OMLkt1hU","Regulate...G Funk Era (20th Anniversary)","spotify:artist:2B4ZHz4QDWJTXPFPgO5peE","Warren G","1994-06-07","https://i.scdn.co/image/ab67616d0000b273fb009ec94ffc5a282a06f03b","1","1","248866","https://p.scdn.co/mp3-preview/517c5e91889c954dae981caab24b8a439e9f9170?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USPR39401366","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:36:07Z"
"spotify:track:3vZO25GdYuqFrR1kzZADnp","Ready or Not","spotify:artist:2WKdxPFRD7IqZvlIAvhMgY, spotify:artist:2Mu5NfyYm8n5iTomuKAEHl, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe, spotify:artist:0kJMPTXq7h3ztpDukSx5iD","Fugees, Ms. Lauryn Hill, Wyclef Jean, Pras","spotify:album:18XFe4CPBgVezXkxZP6rTb","The Score (Expanded Edition)","spotify:artist:2WKdxPFRD7IqZvlIAvhMgY, spotify:artist:2Mu5NfyYm8n5iTomuKAEHl, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe","Fugees, Ms. Lauryn Hill, Wyclef Jean","1996-02-13","https://i.scdn.co/image/ab67616d0000b2735b7865be7f7fcc05faec6137","1","3","226933","https://p.scdn.co/mp3-preview/d12fb072f6c4bbb371da8a199786bd5034706cae?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USSM19600051","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:36:19Z"
"spotify:track:0PV1TFUMTBrDETzW6KQulB","93 'Til Infinity","spotify:artist:5Rzqmz1zAszembFHGZQuAt","Souls Of Mischief","spotify:album:7aSjaEi3OQ2aZemcJDhMb1","93 'til Infinity","spotify:artist:5Rzqmz1zAszembFHGZQuAt","Souls Of Mischief","1993-02-13","https://i.scdn.co/image/ab67616d0000b27343969ecfe687484121805478","1","8","286440","https://p.scdn.co/mp3-preview/0e6d57d27a5b2760037afb7c052ca57945933358?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USJI10400408","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:38:12Z"
"spotify:track:1BKT2I9x4RGKaKqW4up34s","Ruff Ryders' Anthem","spotify:artist:1HwM5zlC5qNWhJtM00yXzG","DMX","spotify:album:2xIhksIizs6gWdRBYdiTLc","It's Dark And Hell Is Hot","spotify:artist:1HwM5zlC5qNWhJtM00yXzG","DMX","1998-05-01","https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df","1","2","214440","https://p.scdn.co/mp3-preview/86a9561ae079838b7535bae8c52d9990fd653f7d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USRL19800734","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:42:02Z"
"spotify:track:3ABG1UQTk0eLYUAeWkmfMi","Shimmy Shimmy Ya","spotify:artist:50NoVNy9GU1lCrDV8iGpyu","Ol' Dirty Bastard","spotify:album:4tI4WJdTN5MzDMRMl2i7VR","Return to the 36 Chambers: The Dirty Version","spotify:artist:50NoVNy9GU1lCrDV8iGpyu","Ol' Dirty Bastard","1995","https://i.scdn.co/image/ab67616d0000b273942b4029fa54f0b44591a133","1","2","161400","https://p.scdn.co/mp3-preview/4b4af7849eeaa9401070fec7edad1726a7aed3d3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USEE10901078","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:45:19Z"
"spotify:track:30oTS7bm0aH3p7lqjEIu8q","Full Clip","spotify:artist:5cMgGlA1xGyeAB2ctYlRdZ","Gang Starr","spotify:album:0TMIeuykc2gfMc68YGppoh","Full Clip: A Decade Of Gang Starr","spotify:artist:5cMgGlA1xGyeAB2ctYlRdZ","Gang Starr","1999-07-13","https://i.scdn.co/image/ab67616d0000b273adb5dbf4251255a00146d8eb","1","2","217440","https://p.scdn.co/mp3-preview/87946e7d9f9c557f6978ef5b2f2217f28735837a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USVI29900068","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:45:44Z"
"spotify:track:1dF5Y2dd7Wm4wZKvVjWBpr","1st of Tha Month","spotify:artist:5spEJXLwD1sKUdC2bnOHPg","Bone Thugs-N-Harmony","spotify:album:3r25XjxAmLMOhOWoV6X8N9","E. 1999 Eternal","spotify:artist:5spEJXLwD1sKUdC2bnOHPg","Bone Thugs-N-Harmony","1995-07-25","https://i.scdn.co/image/ab67616d0000b273e49f4677129d4b8b9d9f50ac","1","12","314680","https://p.scdn.co/mp3-preview/1e90bcbb28865fc68bd71a05c685857aac07e891?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","US23S9528112","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:45:58Z"
"spotify:track:65iyI1iybyv5ecsfBHSdUf","Gangsta Nation","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","spotify:album:2fsMp83A31t6nqp1TvV7OB","Terrorist Threats","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","2003-12-09","https://i.scdn.co/image/ab67616d0000b27355b96f6473372230c80847a1","1","4","293053","https://p.scdn.co/mp3-preview/f2c4f793d0b502d159ff34d42a0f565aba450fe5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","USPO10300058","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:46:36Z"
"spotify:track:5YTM7OgQDt9EJAYcfHLniJ","Award Tour (feat. Trugoy The Dove)","spotify:artist:09hVIj6vWgoCDtT03h8ZCa, spotify:artist:2DGyhsOLrggY3ORo3GZNf0","A Tribe Called Quest, Trugoy The Dove","spotify:album:4v5x3Oo3UjQ9YmF3hRAip5","Midnight Marauders","spotify:artist:09hVIj6vWgoCDtT03h8ZCa","A Tribe Called Quest","1993-11-09","https://i.scdn.co/image/ab67616d0000b273f306af1dae08f81f9d6f1f9f","1","3","226440","https://p.scdn.co/mp3-preview/0e863028040fd06c8a289ee8960f2edaf2333e0e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USJI10300405","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:46:59Z"
"spotify:track:5czjjnbTatyFal33a9h1aN","Guess Who's Back","spotify:artist:3PyWEKLWI0vHPmoNrIX0QE","Rakim","spotify:album:24ukVVKIZapjS6uDgF1qSn","The 18th Letter / The Book Of Life","spotify:artist:3PyWEKLWI0vHPmoNrIX0QE","Rakim","1996-11-04","https://i.scdn.co/image/ab67616d0000b273796e9d830c2237253fd9b084","1","8","250906","https://p.scdn.co/mp3-preview/9823ae8e86982a7173aa31df18569cbb3031b7ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USUR19700343","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:47:06Z"
"spotify:track:5KSJ9k1FYjFLnIRlJT2wF8","Tha Crossroads","spotify:artist:5spEJXLwD1sKUdC2bnOHPg","Bone Thugs-N-Harmony","spotify:album:3r25XjxAmLMOhOWoV6X8N9","E. 1999 Eternal","spotify:artist:5spEJXLwD1sKUdC2bnOHPg","Bone Thugs-N-Harmony","1995-07-25","https://i.scdn.co/image/ab67616d0000b273e49f4677129d4b8b9d9f50ac","1","8","223546","https://p.scdn.co/mp3-preview/be907adc0d03b2fa8b19e25f482ad087d6da9cec?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","US23S9528108","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-02-23T23:47:50Z"
