"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5KA6S4auXremQLoBIsKprz","Bow Down","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","spotify:album:3llZpeXGCVbJN51XZMhFYh","Bow Down","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","1996-10-22","https://i.scdn.co/image/ab67616d0000b273515017030a043dfed6d78f3d","1","2","206933","https://p.scdn.co/mp3-preview/ca5d4ce6f8e1ebfbc63311468a46646051ec1359?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USPO10000898","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-24T20:04:44Z"
"spotify:track:1JIok1fu3Du7Sv8QLwklyd","Hoo-Bangin' (WSCG Style)","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","spotify:album:3llZpeXGCVbJN51XZMhFYh","Bow Down","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","1996-10-22","https://i.scdn.co/image/ab67616d0000b273515017030a043dfed6d78f3d","1","13","237733","https://p.scdn.co/mp3-preview/f08005183ec81991f80fd4ab578ded4f0222a991?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USPO10000909","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-24T20:05:01Z"
"spotify:track:7aopCwdw4qfpROhF34RGlF","Potential Victims","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","spotify:album:2fsMp83A31t6nqp1TvV7OB","Terrorist Threats","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","2003-12-09","https://i.scdn.co/image/ab67616d0000b27355b96f6473372230c80847a1","1","3","181733","https://p.scdn.co/mp3-preview/2466421054ebc4385f460e4ad623926018634785?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USPO10300071","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-24T20:05:11Z"
"spotify:track:5dPX5OzasrD7uCe1Nr66qP","King Of The Hill","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","spotify:album:3llZpeXGCVbJN51XZMhFYh","Bow Down","spotify:artist:3zNM2tRfTX6LI1lN2PlrTt","Westside Connection","1996-10-22","https://i.scdn.co/image/ab67616d0000b273515017030a043dfed6d78f3d","1","9","257573","https://p.scdn.co/mp3-preview/ba4d9f053efd3d799b105f1e4eefcdaa72c11a57?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USPO10000905","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-24T20:05:24Z"
"spotify:track:3VXdEVTbT6SLTrOLEX7MCr","Da B Side (feat. The Notorious B.I.G.)","spotify:artist:2I1bnmb9VQEQGKHxvr0gSf, spotify:artist:5me0Irg2ANcsgc93uaYrpb","Da Brat, The Notorious B.I.G.","spotify:album:5LWxqzlSbXfA5M0lQn1AX0","ANUTHAFUNKDAFIEDTANTRUM","spotify:artist:2I1bnmb9VQEQGKHxvr0gSf","Da Brat","1996","https://i.scdn.co/image/ab67616d0000b2730d5e8c992945e87977ece23f","2","7","223693","https://p.scdn.co/mp3-preview/f496e9a07dedcf040c699056caba4fece8c64458?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USSM19400536","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-03-29T06:34:37Z"
"spotify:track:4c2xt1trwYZpMqPWY35Xi9","Jaded","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:1ATL5GLyefJaxhQzSPVrLX","Scorpion","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2018-06-29","https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5","2","3","262453","https://p.scdn.co/mp3-preview/0c14577a95580c2aa1105d9ec23c46e3eed7d81a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USCM51800227","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-04-06T06:51:30Z"
"spotify:track:1MGGL4HhGkixTKXpNj43Zb","नalla Freestyle","spotify:artist:2oBG74gAocPMFv6Ij9ykdo, spotify:artist:4rbhmiCpAkyvqqtTRzjJGf","Seedhe Maut, DJ Sa","spotify:album:4ZxJC64QaBWFxgCk5qUUzq","नalla Freestyle","spotify:artist:2oBG74gAocPMFv6Ij9ykdo, spotify:artist:4rbhmiCpAkyvqqtTRzjJGf","Seedhe Maut, DJ Sa","2022-09-13","https://i.scdn.co/image/ab67616d0000b2735a821ae1c526cdf7a335858a","1","1","177316","https://p.scdn.co/mp3-preview/a89522ff63deee7464dc72cb6c84bb33fd960c33?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","INA4Z2200062","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-04-10T21:13:39Z"
"spotify:track:0OxG3hlJNNzXcSrNVXEu8f","I Guess","spotify:artist:5C1S9XwxMuuCciutwMhp5t","KR$NA","spotify:album:7eDGcL0rxILbzih7x51fMk","I Guess","spotify:artist:5C1S9XwxMuuCciutwMhp5t","KR$NA","2022-10-26","https://i.scdn.co/image/ab67616d0000b273a29f8977d3f13760d01332e0","1","1","186086","https://p.scdn.co/mp3-preview/dd87a02ffa6b2d70154afba8b3d75ece62f46ca8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","DGA052252629","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-04-10T21:13:52Z"
"spotify:track:1alInstEk6TQMuPyjCgI4K","Raat Ki Rani","spotify:artist:2oBG74gAocPMFv6Ij9ykdo","Seedhe Maut","spotify:album:6Mwca6sXGKb25VkAc1e6X3","SHAKTI","spotify:artist:2oBG74gAocPMFv6Ij9ykdo","Seedhe Maut","2024-08-15","https://i.scdn.co/image/ab67616d0000b2739750614dd177fa9137726f07","1","2","211200","https://p.scdn.co/mp3-preview/788e6be31bfcc5412c53460567c5919383166f9f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","DGA092444248","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-04-10T21:13:57Z"
"spotify:track:0buWDPdaDPK1rQ4mKJfMFg","Vartmaan","spotify:artist:0EdBUkJHdLP4GGx3EN8AH0, spotify:artist:7m8OhaTNCBhSp616MhhOMY","UNIYAL, Soumya Rawat","spotify:album:0JYqvOzoYLwUiO4QdTUFR7","Nanda Devi Express","spotify:artist:0EdBUkJHdLP4GGx3EN8AH0","UNIYAL","2024-08-30","https://i.scdn.co/image/ab67616d0000b27362a758f9262e6cf72aa1ab1e","1","3","118224","https://p.scdn.co/mp3-preview/f942c6cd8e6ace5937c1c73dff03d6dd6bbf12b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QZK6H2547793","spotify:user:31upfrncfdfjtnajsgnzpbtyfl7q","2025-04-10T21:14:08Z"
